Year,Make,Model,Kilometres,Body Type, Engine, Transmission, Drivetrain, Exterior Colour, Interior Colour, Passengers, Doors, Fuel Type, City, Highway,Price
2017,Mitsubishi,Lancer,144555 km,Sedan,4 Cylinder Engine 2.0L,null,FWD,Blue,null,null,4,Gas,8.7L - 9.7L/100km,6.9L - 7.1L/100km,16995
2009,Mitsubishi,Lancer,206000 km,Sedan,2.4,CVT,FWD,Gray,Black,null,4,Gas,9.9L - 10.1L/100km,7.1L - 7.4L/100km,3900
2020,Mitsubishi,Eclipse,74000 km,SUV,4 Cylinder Engine,CVT,4x4,Tarmac Black Pearl,Black,5,4,Gas,null,null,24995
2020,Mitsubishi,Eclipse,56561 km,SUV,4 Cylinder Engine,Automatic,4x4,Octane Blue Pearl,Black,5,4,Gas,9.6L/100km,8.9L/100km,26888
2022,Mitsubishi,Outlander,17567 km,SUV,2.5L 4cyl,CVT,4x4,null,null,null,null,Gas,9.7L/100km,7.9L/100km,36588
2012,Mitsubishi,Outlander,146976 km,SUV,2.4L I4 168HP 167FT. LBS.,Automatic,FWD,Cool Silver Metallic,Black,null,4,Gas,9.0L/100km,7.0L/100km,7990
2014,Mitsubishi,Outlander,150000 km,SUV,4 Cylinder Engine,CVT,4x4,Diamond White Pearl,Black,5,4,Gas,8.6L/100km,6.8L/100km,12888
2016,Mitsubishi,Outlander,149444 km,SUV,V6 Cylinder Engine,Automatic,4x4,Not Specified,null,null,4,Gas,11.9L/100km,8.5L/100km,13995
2020,Mitsubishi,Outlander,40605 km,SUV,V6 Cylinder Engine,Automatic,AWD,Titanium Grey,null,null,null,Gas,12.0L/100km,8.8L/100km,33950
2019,Mitsubishi,Eclipse,65000 km,SUV,4 Cylinder Engine,Automatic,4x4,Silver,Black,null,4,Gas,9.6L/100km,8.9L/100km,20250
2019,Mitsubishi,Outlander,85701 km,SUV,2.4L 4cyl,CVT,4x4,null,null,null,null,Gas,9.9L/100km,8.1L/100km,24888
2020,Mitsubishi,Outlander,72000 km,SUV,V6 Cylinder Engine,Automatic,4WD,Labrador Black Pearl,Black,7,null,Gas,12.0L/100km,8.8L/100km,32888
2022,Mitsubishi,Outlander,4326 km,SUV,2.5L 4cyl,CVT,4x4,Black,White,7,4,Gas,9.7L/100km,7.9L/100km,43800
2011,Mitsubishi,RVR,208152 km,SUV,2.0,Automatic,AWD,Copper,Black,null,4,Gas,8.4L/100km,6.6L/100km,5500
2011,Mitsubishi,RVR,164700 km,SUV,4 Cylinder Engine,CVT,FWD,null,null,5,4,Gas,8.4L - 8.7L/100km,6.4L - 6.6L/100km,7490
2013,Mitsubishi,Lancer,175168 km,Sedan,2.0L I4 148HP 146FT. LBS.,Automatic,FWD,Tarmac Black Pearl,Black,null,4,Gas,7.9L - 8.4L/100km,5.8L/100km,7990
2008,Mitsubishi,Eclipse,242311 km,Convertible,3.8,Automatic,FWD,Not Specified,null,4,2,Gas,12.6L - 13.1L/100km,7.9L - 8.0L/100km,7990
2016,Mitsubishi,LANCER,147000 km,Hatchback,4 Cylinder Engine,null,FWD,Octane Blue Pearl,Black,null,null,Gas,9.2L - 9.9L/100km,7.1L - 7.2L/100km,11800
2014,Mitsubishi,Outlander,128000 km,SUV,V6 Cylinder Engine,6 Speed Automatic,4x4,White,Black,7,4,Gas,null,null,14480
2014,Mitsubishi,Outlander,124000 km,SUV,4 Cylinder Engine,Automatic,4x4,Cool Silver,Grey,5,4,Gas,8.6L/100km,6.8L/100km,14900
2016,Mitsubishi,Outlander,198691 km,SUV,3.0,Automatic,AWD,Diamond White Pearl,Black,5,4,Gas,11.9L/100km,8.5L/100km,15995
2017,Mitsubishi,Outlander,181000 km,SUV,V6 Cylinder Engine,Automatic,4x4,Red,Grey,7,4,Gas,11.9L/100km,8.5L/100km,17950
2023,Mitsubishi,Mirage,89 km,Hatchback,3 Cylinder Engine 1.2L,Automatic,FWD,Titanium Grey,Black,null,5,Gas,6.6L - 7.1L/100km,5.6L - 5.8L/100km,20112
2017,Mitsubishi,Outlander,51120 km,SUV,3.0L 6cyl,6 Speed Automatic,4x4,null,null,null,null,Gas,11.9L/100km,8.5L/100km,23888
2023,Mitsubishi,RVR,89 km,SUV,4 Cylinder Engine 2.0L,Automatic,FWD,Sterling Silver,Black,null,4,Gas,9.7L/100km,7.8L/100km,26937
2023,Mitsubishi,RVR,89 km,SUV,4 Cylinder Engine 2.0L,Automatic,FWD,Octane Blue Pearl,Black,null,4,Gas,9.7L/100km,7.8L/100km,27237
2023,Mitsubishi,RVR,89 km,SUV,4 Cylinder Engine 2.0L,Automatic,4x4,Sterling Silver,Black,null,4,Gas,10.0L/100km,8.1L/100km,29437
2023,Mitsubishi,RVR,89 km,SUV,4 Cylinder Engine 2.0L,Automatic,4x4,Red Diamond,Black,null,4,Gas,10.0L/100km,8.1L/100km,29887
